"","open","categories","count","long","lat","state","stars","noise","attire"
"397","TRUE","c(""Bakeries"", ""Food"", ""Cupcakes"", ""Desserts"")","451","-115.119972543655","36.0109893184801","NV","4","average","casual"
"398","TRUE","c(""Hotels & Travel"", ""Arts & Entertainment"", ""Casinos"", ""Event Planning & Services"", ""Hotels"")","966","-115.175775204933","36.0113572398631","NV","3.5",NA,NA
"399","TRUE","c(""Bars"", ""Sushi Bars"", ""Japanese"", ""Nightlife"", ""Lounges"", ""Restaurants"")","797","-115.17305","36.118966","NV","4","average","casual"
"400","TRUE","c(""Food"", ""Desserts"", ""Steakhouses"", ""Restaurants"")","373","-115.172052479901","36.1101183545379","NV","4","average","dressy"
"401","TRUE","c(""Casinos"", ""Bars"", ""Arts & Entertainment"", ""Nightlife"")","978","-115.141881","36.169182","NV","3.5","loud",NA
"402","TRUE","c(""Delis"", ""Restaurants"", ""Pizza"", ""Italian"")","396","-115.1364041","36.106605","NV","4.5","average","casual"
"403","TRUE","c(""Steakhouses"", ""American (New)"", ""Restaurants"")","307","-115.1737761","36.0909158","NV","4","quiet","dressy"
"404","TRUE","c(""Hair Salons"", ""Day Spas"", ""Beauty & Spas"")","341","-115.170216","36.122988","NV","3.5",NA,NA
"405","TRUE","c(""Shopping Centers"", ""Shopping"")","579","-115.172296869273","36.1270671056856","NV","4",NA,NA
"406","TRUE","c(""Breakfast & Brunch"", ""American (Traditional)"", ""Restaurants"")","442","-115.295586365519","36.114517160807","NV","4","average","casual"
"407","TRUE","c(""Hotels & Travel"", ""Vacation Rentals"", ""Event Planning & Services"", ""Hotels"")","311","-115.1715274","36.0596893","NV","3.5",NA,NA
"408","TRUE","c(""Arts & Entertainment"", ""Performing Arts"")","337","-115.1759139","36.0954231","NV","4.5",NA,NA
"409","TRUE","c(""Seafood"", ""Steakhouses"", ""Restaurants"")","1331","-115.1766881","36.1174528","NV","4.5","average","casual"
"410","TRUE","c(""Greek"", ""Mediterranean"", ""Restaurants"")","343","-115.263591","36.158669","NV","4.5","average","casual"
"411","TRUE","c(""Pubs"", ""Bars"", ""Nightlife"", ""Irish"", ""Restaurants"")","718","-115.17352","36.103087","NV","4","loud","casual"
"412","TRUE","c(""Breakfast & Brunch"", ""American (Traditional)"", ""Restaurants"")","467","-115.119129","36.02624","NV","4.5","average","casual"
"413","TRUE","c(""Food"", ""Desserts"", ""American (Traditional)"", ""Restaurants"")","324","-115.083185","36.022082","NV","3.5","average","casual"
"414","TRUE","c(""Breakfast & Brunch"", ""Steakhouses"", ""Restaurants"")","386","-115.154017","36.12784","NV","4","quiet","dressy"
"415","TRUE","c(""Hotels & Travel"", ""Event Planning & Services"", ""Hotels"")","1292","-115.172623","36.129558","NV","4",NA,NA
"416","TRUE","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","397","-112.082824331085","33.5173704625944","AZ","4","average","casual"
"417","TRUE","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","351","-115.15191078186","36.1084615202809","NV","4","average","casual"
"418","TRUE","c(""Hotels & Travel"", ""Arts & Entertainment"", ""Casinos"", ""Event Planning & Services"", ""Hotels"")","2084","-115.172501","36.1100668","NV","3","average",NA
"419","TRUE","c(""Casinos"", ""Arts & Entertainment"", ""Musicians"", ""Event Planning & Services"")","302","-115.175441","36.099351","NV","4","very_loud","casual"
"420","TRUE","c(""Seafood"", ""American (Traditional)"", ""Cajun/Creole"", ""Restaurants"")","1302","-115.206305980682","36.1265925846609","NV","4","loud","casual"
"421","TRUE","c(""Thai"", ""Restaurants"")","462","-115.243538217835","36.0732064947946","NV","4","average","casual"
"422","TRUE","c(""Food"", ""Beer, Wine & Spirits"", ""Seafood"", ""Restaurants"", ""Italian"")","302","-115.1823137","36.1407035","NV","3.5","average","casual"
"423","TRUE","c(""Food"", ""Bagels"", ""Cafes"", ""Delis"", ""Restaurants"")","508","-115.260485","36.1759103","NV","4","average","casual"
"424","TRUE","c(""American (Traditional)"", ""Pizza"", ""Salad"", ""Restaurants"")","1165","-111.723918914795","33.321061644794","AZ","4","average","casual"
"425","TRUE","c(""Food"", ""Sandwiches"", ""Coffee & Tea"", ""Breakfast & Brunch"", ""Restaurants"")","353","-111.726244","33.321864","AZ","4","average","casual"
"426","TRUE","c(""Mexican"", ""Restaurants"")","323","-115.150967","36.085176","NV","2","loud","casual"
"427","TRUE","c(""Hotels & Travel"", ""Event Planning & Services"", ""Hotels"")","332","-115.1630001","36.1138052","NV","4",NA,NA
"428","TRUE","c(""Burgers"", ""Restaurants"")","628","-115.168215140658","36.1275873963632","NV","4","average","casual"
"429","TRUE","c(""Food"", ""Desserts"")","532","-111.9258947","33.5024987","AZ","3.5",NA,NA
"430","TRUE","c(""Shopping Centers"", ""Shopping"")","378","-115.16993406026","36.1098635983699","NV","3.5",NA,NA
"431","TRUE","c(""American (Traditional)"", ""Restaurants"")","505","-115.170283","36.112648","NV","3.5","average","casual"
"432","TRUE","c(""American (Traditional)"", ""Restaurants"")","501","-115.1708909","36.1100629","NV","3","average","casual"
"433","TRUE","c(""Wine Bars"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","618","-112.073616","33.477031","AZ","4","average","casual"
"434","TRUE","c(""American (Traditional)"", ""Diners"", ""Restaurants"")","326","-112.171938654117","33.6385572190229","AZ","4","average","casual"
"435","TRUE","c(""Sushi Bars"", ""Restaurants"")","347","-115.052618218757","36.1007412932728","NV","4","average","casual"
"436","TRUE","c(""Sushi Bars"", ""Restaurants"")","306","-111.92477","33.64053","AZ","3.5","average","casual"
"437","TRUE","c(""Burgers"", ""Restaurants"")","304","-111.9263679","33.5004913","AZ","4","average","casual"
"438","TRUE","c(""Pubs"", ""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","304","-111.9475246","33.407561","AZ","4","average","casual"
"439","TRUE","c(""Food"", ""Breakfast & Brunch"", ""Bagels"", ""Delis"", ""Restaurants"")","416","-111.9199032","33.4224126","AZ","3.5","average","casual"
"440","TRUE","c(""Breakfast & Brunch"", ""Restaurants"")","367","-115.243501423727","36.0720455659431","NV","4","average","casual"
"441","TRUE","c(""Thai"", ""Vegetarian"", ""Restaurants"")","521","-115.1944248","36.1258871","NV","4","average","casual"
"442","TRUE","c(""Bars"", ""Steakhouses"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","312","-115.176614272976","36.0953556396528","NV","3.5","quiet","dressy"
"443","TRUE","c(""Seafood"", ""American (Traditional)"", ""Restaurants"")","550","-115.17641544342","36.0925630613477","NV","4","average","dressy"
"444","TRUE","c(""Bars"", ""American (Traditional)"", ""Food"", ""Beer, Wine & Spirits"", ""Nightlife"", ""Restaurants"")","525","-115.175557","36.098909","NV","3","very_loud","casual"
"445","TRUE","c(""Bars"", ""Mexican"", ""Nightlife"", ""Restaurants"")","823","-115.173368453979","36.1044221948987","NV","3","loud","casual"
"446","TRUE","c(""Mexican"", ""Restaurants"")","318","-111.9235906","33.7005674","AZ","3.5","average","casual"
"447","TRUE","c(""Sandwiches"", ""Restaurants"")","4452","-115.170862","36.10993","NV","4.5","average","casual"
"448","TRUE","c(""Food"", ""Ice Cream & Frozen Yogurt"", ""Restaurants"", ""Italian"")","512","-115.173218250275","36.1178395820154","NV","3.5","average","casual"
"449","TRUE","c(""Vietnamese"", ""Restaurants"")","303","-115.18985559419","36.1256660798642","NV","2.5","average","casual"
"450","TRUE","c(""Arts & Entertainment"", ""Performing Arts"")","1566","-115.174956321716","36.1213235673059","NV","4.5",NA,NA
"451","TRUE","c(""Mexican"", ""Restaurants"")","382","-111.9253409","33.4943986","AZ","4","average","casual"
"452","TRUE","c(""Burgers"", ""Seafood"", ""Mexican"", ""Restaurants"")","474","-112.0655987","33.5708369","AZ","4.5","average","casual"
"453","TRUE","c(""Japanese"", ""Restaurants"")","442","-115.1708909","36.1100629","NV","3.5","average","dressy"
"454","TRUE","c(""Arts & Entertainment"", ""Resorts"", ""Casinos"", ""Event Planning & Services"", ""Hotels & Travel"", ""Hotels"")","1793","-115.167752796129","36.1239419535766","NV","4",NA,"casual"
"455","TRUE","c(""Restaurants"", ""Pizza"", ""Italian"")","333","-112.1839297","33.5384203","AZ","4","average","casual"
"456","TRUE","c(""Restaurants"", ""Pizza"", ""Italian"")","402","-115.2797333","36.1191125","NV","4","average","casual"
"457","TRUE","c(""Seafood"", ""Cajun/Creole"", ""Restaurants"")","697","-112.115899","33.587766","AZ","4","average","casual"
"458","TRUE","c(""French"", ""Restaurants"")","532","-115.175013638654","36.1172428598278","NV","4","average","casual"
"459","TRUE","c(""Southern"", ""Barbeque"", ""Restaurants"")","418","-111.903833","33.433975","AZ","3.5","average","casual"
"460","TRUE","c(""Food"", ""American (Traditional)"", ""Breweries"", ""Restaurants"")","843","-111.842529296875","33.3032341003418","AZ","4","loud","casual"
"461","TRUE","c(""Buffets"", ""Restaurants"")","549","-115.171991","36.124829","NV","2.5","average","casual"
"462","TRUE","c(""Seafood"", ""Sushi Bars"", ""Japanese"", ""Restaurants"")","579","-111.925143835533","33.542787037923","AZ","4","average","casual"
"463","TRUE","c(""Sushi Bars"", ""Restaurants"")","866","-115.244158","36.047306","NV","3.5","average","casual"
"464","TRUE","c(""Steakhouses"", ""Restaurants"")","597","-111.931921","33.501869","AZ","4.5","average","dressy"
"465","TRUE","c(""Thai"", ""Restaurants"")","305","-115.1186903","36.016349","NV","3.5","average","casual"
"466","TRUE","c(""Arts & Entertainment"", ""Botanical Gardens"")","423","-115.1790843","36.112238","NV","4.5",NA,NA
"467","TRUE","c(""Casinos"", ""Arts & Entertainment"", ""American (Traditional)"", ""Buffets"", ""Restaurants"")","467","-115.177258337494","36.0945456412333","NV","2.5","average","casual"
"468","TRUE","c(""Shopping Centers"", ""Shopping"")","435","-115.1763677","36.0680069","NV","4",NA,NA
"469","TRUE","c(""Japanese"", ""Restaurants"")","423","-115.1544802","36.1188384","NV","4","average","casual"
"470","TRUE","c(""Sushi Bars"", ""Hawaiian"", ""Restaurants"")","640","-115.1179769","36.0184198","NV","4","average","casual"
"471","TRUE","c(""Breakfast & Brunch"", ""Sandwiches"", ""Salad"", ""Restaurants"")","519","-111.9798208","33.4948197","AZ","3.5","average","casual"
"472","TRUE","c(""Bars"", ""French"", ""Nightlife"", ""Lounges"", ""Steakhouses"", ""Restaurants"")","475","-115.168988485614","36.1246035827395","NV","3.5","average","dressy"
"473","TRUE","c(""Burgers"", ""Restaurants"")","343","-80.840805","35.199097","NC","4","average","casual"
"474","TRUE","c(""Buffets"", ""Restaurants"")","311","-115.172601","36.115606","NV","2.5","average","casual"
"475","TRUE","c(""Asian Fusion"", ""Sushi Bars"", ""Japanese"", ""Restaurants"")","394","-111.9054505","33.4329144","AZ","3.5","average","casual"
"476","TRUE","c(""Food"", ""Coffee & Tea"")","521","-111.942980289459","33.4214126082706","AZ","4","loud","casual"
"477","TRUE","c(""Bars"", ""Wine Bars"", ""Nightlife"", ""Italian"", ""Steakhouses"", ""Restaurants"")","1008","-115.168415","36.124582","NV","3.5","average","dressy"
"478","TRUE","c(""Bars"", ""American (New)"", ""Nightlife"", ""Lounges"", ""Restaurants"")","590","-115.177535905972","36.068370629104","NV","3.5","loud","casual"
"479","TRUE","c(""Bars"", ""Caribbean"", ""Seafood"", ""Nightlife"", ""Lounges"", ""Restaurants"")","433","-112.0720114","33.4557075","AZ","3.5","average","casual"
"480","TRUE","c(""Breakfast & Brunch"", ""American (New)"", ""Restaurants"")","364","-80.8117491","35.2203385","NC","3.5","average","casual"
"481","TRUE","c(""Bars"", ""Mexican"", ""Nightlife"", ""Restaurants"")","366","-111.840357","33.418372","AZ","4","average","casual"
"482","TRUE","c(""Cajun/Creole"", ""American (New)"", ""Restaurants"")","532","-115.167139288963","36.1264780062983","NV","3.5","average","casual"
"483","TRUE","c(""Nightlife"", ""Asian Fusion"", ""Sushi Bars"", ""Karaoke"", ""Restaurants"")","409","-111.9266323","33.4989734","AZ","3.5","loud","casual"
"484","TRUE","c(""Bars"", ""Steakhouses"", ""Nightlife"", ""Lounges"", ""Restaurants"")","977","-115.168763180057","36.1243782644476","NV","4","average","dressy"
"485","TRUE","c(""Sushi Bars"", ""Restaurants"")","340","-112.151282","33.640832","AZ","4","average","casual"
"486","TRUE","c(""Bars"", ""Mediterranean"", ""Wine Bars"", ""Nightlife"", ""Restaurants"", ""Pizza"")","564","-111.939622163773","33.4234408327431","AZ","4","average","casual"
"487","TRUE","c(""Burgers"", ""Fast Food"", ""Restaurants"")","738","-115.1821862","36.1013195","NV","4","average","casual"
"488","TRUE","c(""Bakeries"", ""Food"", ""Desserts"")","364","-115.282169534139","36.3028626327187","NV","4.5",NA,NA
"489","TRUE","c(""Restaurants"", ""Italian"")","722","-115.17592991151","36.068152387274","NV","4","average","casual"
"490","TRUE","c(""Vegetarian"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","924","-115.178000895003","36.0684267393359","NV","4","loud","casual"
"491","TRUE","c(""Bars"", ""Asian Fusion"", ""Nightlife"", ""Restaurants"")","1545","-115.167756725104","36.1239774361444","NV","4","loud","casual"
"492","TRUE","c(""Hotels & Travel"", ""Event Planning & Services"", ""Hotels"")","313","-115.175717","36.0089972","NV","2.5",NA,NA
"493","TRUE","c(""Bars"", ""Steakhouses"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","427","-115.174926810189","36.104780146274","NV","4","average","dressy"
"494","TRUE","c(""Food"", ""Beer, Wine & Spirits"", ""Steakhouses"", ""Japanese"", ""Restaurants"")","628","-115.177001","36.11199","NV","3.5","average","dressy"
"495","TRUE","c(""Food Tours"", ""Mediterranean"", ""Tours"", ""Hotels & Travel"", ""Local Flavor"", ""Restaurants"")","351","-111.58327115097","33.220784807586","AZ","4","average","casual"
"496","TRUE","c(""Restaurants"", ""Pizza"", ""Italian"")","369","-111.928747260588","33.6239936936018","AZ","4","average","casual"
"497","TRUE","c(""American (New)"", ""Mexican"", ""Restaurants"")","332","-115.172503091016","36.1271744855434","NV","3.5","average","casual"
"498","TRUE","c(""Active Life"", ""Swimming Pools"", ""Dance Clubs"", ""Nightlife"")","470","-115.172426","36.101203","NV","3.5","very_loud",NA
"499","TRUE","c(""Hotels & Travel"", ""Car Rental"")","352","-115.1643417","36.0600413","NV","1.5",NA,NA
"500","TRUE","c(""Sushi Bars"", ""Restaurants"")","429","-111.9626175","33.3216034","AZ","3.5","average","casual"
"501","TRUE","c(""Arts & Entertainment"", ""Resorts"", ""Casinos"", ""Event Planning & Services"", ""Hotels & Travel"", ""Hotels"")","638","-115.198798","36.114209","NV","3.5",NA,NA
"502","TRUE","c(""Japanese"", ""Restaurants"")","971","-115.209546089172","36.1264365990955","NV","4.5","average","casual"
"503","TRUE","c(""Food"", ""Ice Cream & Frozen Yogurt"")","543","-111.8837393","33.5837032","AZ","4.5",NA,NA
"504","TRUE","c(""Arts & Entertainment"", ""Resorts"", ""Casinos"", ""Event Planning & Services"", ""Hotels & Travel"", ""Hotels"")","1381","-115.167446136475","36.1276844749393","NV","4",NA,NA
"505","TRUE","c(""Vegetarian"", ""Cafes"", ""Restaurants"")","334","-115.262866","36.1432041","NV","3.5","average","casual"
"506","TRUE","c(""Korean"", ""Restaurants"")","364","-115.205299121956","36.1251730572172","NV","3.5","average","casual"
"507","TRUE","c(""Bakeries"", ""Food"", ""Breakfast & Brunch"", ""Cafes"", ""Restaurants"")","920","-80.812057","35.241145","NC","4","average","casual"
"508","TRUE","c(""Gluten-Free"", ""Indian"", ""Vegan"", ""Restaurants"")","391","-111.905131","33.414938","AZ","4","average","casual"
"509","TRUE","c(""Burgers"", ""Restaurants"")","1048","-115.173679590225","36.1231608306199","NV","3.5","average","casual"
"510","TRUE","c(""French"", ""Restaurants"")","708","-115.167725","36.103399","NV","4.5","quiet","formal"
"511","TRUE","c(""Vietnamese"", ""Restaurants"")","391","-115.117185","36.028936","NV","3.5","quiet","casual"
"512","TRUE","c(""Karaoke"", ""Nightlife"")","433","-115.2245664","36.1280756","NV","4.5","average",NA
"513","TRUE","c(""Sushi Bars"", ""Restaurants"")","313","-115.0884046","36.071454","NV","4","average","casual"
"514","TRUE","c(""Bars"", ""Breakfast & Brunch"", ""Nightlife"", ""Lounges"", ""Italian"", ""Restaurants"")","1209","-115.169068690643","36.1244339500909","NV","3.5","very_loud","dressy"
"515","TRUE","c(""Restaurants"", ""Italian"")","545","-115.168404355645","36.1245525614574","NV","4","average","casual"
"516","TRUE","c(""Wine Bars"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","327","-112.0699863","33.4515753","AZ","3.5","average","casual"
"517","TRUE","c(""Arts & Entertainment"", ""Performing Arts"")","780","-115.175818","36.09558","NV","1.5",NA,NA
"518","TRUE","c(""Vegetarian"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","521","-112.2612324","33.534088","AZ","3.5","average","casual"
"519","TRUE","c(""American (New)"", ""Restaurants"")","376","-111.931447","33.494205","AZ","4.5","quiet","casual"
"520","TRUE","c(""Mexican"", ""Restaurants"")","372","-112.064765","33.470887","AZ","3.5","average","casual"
"521","TRUE","c(""Food"", ""Coffee & Tea"", ""Vegan"", ""Restaurants"")","682","-115.1067983","36.0719464","NV","4.5","average","casual"
"522","TRUE","c(""Vegetarian"", ""American (New)"", ""Vegan"", ""Restaurants"")","777","-112.027686897623","33.5103141467643","AZ","4","average","casual"
"523","TRUE","c(""Bars"", ""Cocktail Bars"", ""Nightlife"", ""Lounges"")","392","-115.175407652103","36.0933030998317","NV","3.5","average",NA
"524","TRUE","c(""Bars"", ""Latin American"", ""Mexican"", ""Nightlife"", ""Restaurants"")","1137","-111.924273","33.492287","AZ","4","average","casual"
"525","TRUE","c(""Mexican"", ""Restaurants"")","537","-115.175894613397","36.0970140728646","NV","3.5","average","casual"
"526","TRUE","c(""Bars"", ""Pizza"", ""Nightlife"", ""Lounges"", ""Restaurants"")","563","-112.072853","33.449228","AZ","3.5","average","casual"
"527","TRUE","c(""Vietnamese"", ""Restaurants"")","452","-111.8759922","33.4133505","AZ","4","average","casual"
"528","TRUE","c(""American (New)"", ""Restaurants"")","405","-112.056065","33.472853","AZ","4","average","casual"
"529","TRUE","c(""Steakhouses"", ""Restaurants"", ""Brazilian"")","378","-115.29199820423","36.156924150033","NV","4","average","casual"
"530","TRUE","c(""Bars"", ""Nightlife"")","608","-115.1646372","36.1591684","NV","4.5","average",NA
"531","TRUE","c(""Bars"", ""Nightlife"", ""Lounges"")","326","-112.0828543","33.4653447","AZ","4","average",NA
"532","TRUE","c(""Italian"", ""Pizza"", ""Restaurants"")","456","-111.7561394","33.3674505","AZ","4.5","average","casual"
"533","TRUE","c(""Vegetarian"", ""Mexican"", ""Restaurants"")","469","-111.926973","33.527709","AZ","3.5","average","casual"
"534","TRUE","c(""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","653","-111.926325017741","33.4943784239628","AZ","4","average","casual"
"535","TRUE","c(""Food"", ""Desserts"", ""American (Traditional)"", ""Restaurants"")","828","-115.17033","36.123618","NV","4","average","casual"
"536","TRUE","c(""Steakhouses"", ""Seafood"", ""Restaurants"", ""Brazilian"")","667","-111.926437","33.5299053","AZ","4","average","casual"
"537","TRUE","c(""Cajun/Creole"", ""Restaurants"")","352","-112.33550040197","33.4603552969978","AZ","4.5","average","casual"
"538","TRUE","c(""American (New)"", ""Restaurants"")","320","-115.2069481","35.9953175","NV","4","average","casual"
"539","TRUE","c(""Nightlife"", ""Dance Clubs"")","2614","-115.162956","36.12714","NV","4","very_loud",NA
"540","TRUE","c(""Breakfast & Brunch"", ""American (Traditional)"", ""Restaurants"")","884","-115.11687","36.072421","NV","4.5","average","casual"
"541","TRUE","c(""Diners"", ""Restaurants"")","315","-115.166312","36.12757","NV","3.5","average","casual"
"542","TRUE","c(""Restaurants"", ""Italian"")","353","-115.1658732","36.1268768","NV","4","average","dressy"
"543","TRUE","c(""Modern European"", ""American (New)"", ""Ramen"", ""Japanese"", ""Restaurants"")","304","-111.92655","33.506543","AZ","4","average","dressy"
"544","TRUE","c(""Chinese"", ""Restaurants"")","545","-115.177875","36.11706","NV","2.5","average","casual"
"545","TRUE","c(""British"", ""Restaurants"")","768","-111.876051127911","33.3626997846837","AZ","4.5","average","casual"
"546","TRUE","c(""Hotels & Travel"", ""Arts & Entertainment"", ""Casinos"", ""Event Planning & Services"", ""Hotels"")","1015","-115.1710285","36.0993783","NV","3",NA,NA
"547","TRUE","c(""Hawaiian"", ""Restaurants"")","757","-115.278172542544","36.041815935976","NV","4.5","average","casual"
"548","TRUE","c(""Breakfast & Brunch"", ""Vegan"", ""Restaurants"")","614","-112.065512","33.5763327","AZ","4","average","casual"
"549","TRUE","c(""Barbeque"", ""Restaurants"")","597","-88.207689252733","40.113818215463","IL","4.5","average","casual"
"550","TRUE","c(""Arts & Entertainment"", ""Resorts"", ""Casinos"", ""Event Planning & Services"", ""Hotels & Travel"", ""Hotels"")","2908","-115.17704","36.107621","NV","3.5",NA,NA
"551","TRUE","c(""Beauty & Spas"", ""Resorts"", ""Event Planning & Services"", ""Hotels & Travel"", ""Day Spas"", ""Hotels"")","1777","-115.1784884","36.1092406","NV","4",NA,NA
"552","TRUE","c(""Hotels & Travel"", ""Event Planning & Services"", ""Venues & Event Spaces"", ""Hotels"")","435","-115.174213","36.106212","NV","4.5",NA,NA
"553","TRUE","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","680","-115.198216438293","36.1259513086876","NV","3.5","average","casual"
"554","TRUE","c(""Hawaiian"", ""Restaurants"")","315","-115.150777","36.238735","NV","5","quiet","casual"
"555","TRUE","c(""Seafood"", ""Steakhouses"", ""Cajun/Creole"", ""Restaurants"")","386","-115.20848","36.073079","NV","3.5","average","casual"
"556","TRUE","c(""Food"", ""Desserts"", ""American (Traditional)"", ""Restaurants"")","365","-115.289206990206","36.1646282752603","NV","3.5","average","casual"
"557","TRUE","c(""Arts & Entertainment"", ""Performing Arts"", ""Public Services & Government"", ""Landmarks & Historical Buildings"")","978","-115.17394931252","36.113027796168","NV","4.5",NA,"casual"
"558","TRUE","c(""Buffets"", ""Restaurants"")","1629","-115.169003204081","35.965446601579","NV","4","average","casual"
"559","TRUE","c(""Arts & Entertainment"", ""Health Retreats"", ""Casinos"", ""Event Planning & Services"", ""Hotels & Travel"", ""Hotels"")","716","-115.16934917698","35.9651270894275","NV","4",NA,NA
"560","TRUE","c(""Gluten-Free"", ""Asian Fusion"", ""Chinese"", ""Restaurants"")","369","-115.171435","36.110446","NV","3.5","average","casual"
"561","TRUE","c(""Breakfast & Brunch"", ""Restaurants"")","339","-115.0856611","36.0273573","NV","4","average","casual"
"562","TRUE","c(""Bars"", ""Breakfast & Brunch"", ""Wine Bars"", ""Nightlife"", ""Italian"", ""Restaurants"")","788","-112.0740912","33.5126276","AZ","4.5","average","casual"
"563","TRUE","c(""Health Markets"", ""Food"", ""Specialty Food"")","362","-112.0479263","33.5239872","AZ","4","average","casual"
"564","TRUE","c(""Vegetarian"", ""Thai"", ""Seafood"", ""Restaurants"")","348","-80.842158","35.22921","NC","4","average","casual"
"565","TRUE","c(""Food"", ""Desserts"", ""American (Traditional)"", ""Restaurants"")","3478","-115.173316579637","36.1156697204335","NV","3","average","casual"
"566","TRUE","c(""German"", ""Pubs"", ""Bars"", ""Nightlife"", ""Restaurants"")","414","-79.964499","40.428768","PA","4","very_loud","casual"
"567","TRUE","c(""Food"", ""Pizza"", ""American (New)"", ""Breweries"", ""Restaurants"")","388","-115.118127487578","36.0157947429433","NV","3.5","average","casual"
"568","TRUE","c(""Thai"", ""Restaurants"")","317","-115.299976430833","36.1471526137098","NV","4","average","casual"
"569","TRUE","c(""American (New)"", ""Restaurants"")","333","-80.848314","35.17095","NC","4.5","average","casual"
"570","TRUE","c(""Nightlife"", ""Tapas Bars"", ""Bars"", ""Lounges"", ""Restaurants"")","537","-80.8133676","35.2202136","NC","4","average","casual"
"571","TRUE","c(""Breakfast & Brunch"", ""Mexican"", ""Restaurants"")","364","-115.0797457","36.0723885","NV","4","average","casual"
"572","TRUE","c(""Bars"", ""American (Traditional)"", ""Pubs"", ""Nightlife"", ""Sports Bars"", ""Restaurants"")","328","-111.977756","33.49413","AZ","3.5","average","casual"
"573","TRUE","c(""Resorts"", ""Hotels & Travel"")","326","-112.029562","33.5160662","AZ","3.5","quiet","dressy"
"574","TRUE","c(""Italian"", ""Pizza"", ""Sandwiches"", ""Restaurants"")","866","-112.0403946","33.5094461","AZ","4","average","casual"
"575","TRUE","c(""Indian"", ""Restaurants"")","777","-115.189818","36.143955","NV","4.5","quiet","casual"
"576","TRUE","c(""Thai"", ""Restaurants"")","370","-115.189951","36.125532","NV","3.5","average","casual"
"577","TRUE","c(""Steakhouses"", ""Restaurants"")","475","-115.178582668304","36.1062771898564","NV","3.5","average","dressy"
"578","TRUE","c(""American (New)"", ""Mediterranean"", ""Restaurants"")","820","-115.176501274109","36.1075773938549","NV","4","average","dressy"
"579","TRUE","c(""Breakfast & Brunch"", ""American (New)"", ""Cafes"", ""Restaurants"")","537","-115.176129437604","36.1073273137553","NV","2.5","average","casual"
"580","TRUE","c(""Buffets"", ""Restaurants"")","1374","-115.17698","36.107406","NV","3","average","casual"
"581","TRUE","c(""Thai"", ""Restaurants"")","614","-115.175769949237","36.1077099028034","NV","3.5","average","casual"
"582","TRUE","c(""Restaurants"", ""Italian"")","861","-115.174355506897","36.1098050266809","NV","4","average","dressy"
"583","TRUE","c(""Thai"", ""Vietnamese"", ""Restaurants"")","343","-89.3607155","43.0855448","WI","4","average","casual"
"584","TRUE","c(""Event Planning & Services"", ""Party & Event Planning"")","359","-115.118740034268","36.0845577492184","NV","5",NA,NA
"585","TRUE","c(""Korean"", ""Buffets"", ""Barbeque"", ""Restaurants"")","500","-115.2014204","36.1263313","NV","3.5","average","casual"
"586","TRUE","c(""Thai"", ""Restaurants"")","306","-79.9195703","40.4758777","PA","4","average","casual"
"587","TRUE","c(""Vietnamese"", ""Restaurants"")","503","-112.0961354","33.5100937","AZ","4","average","casual"
"588","TRUE","c(""Burgers"", ""Breakfast & Brunch"", ""American (New)"", ""Restaurants"")","374","-115.1727677","36.1040794","NV","3.5","average","casual"
"589","TRUE","c(""Bars"", ""Sports Bars"", ""Nightlife"")","431","-115.16908","36.124201","NV","3","loud","casual"
"590","TRUE","c(""Breakfast & Brunch"", ""Southern"", ""Restaurants"")","343","-80.8395179364014","35.1524371764842","NC","4","average","casual"
"591","TRUE","c(""Seafood"", ""Caribbean"", ""Hawaiian"", ""Restaurants"")","813","-112.0739142","33.5062078","AZ","4","average","casual"
"592","TRUE","c(""Food"", ""Grocery"", ""Delis"", ""Restaurants"")","355","-115.277408257478","36.0544216948886","NV","4","average","casual"
"593","TRUE","c(""Mexican"", ""Restaurants"")","629","-115.280088186264","36.298875185428","NV","4","average","casual"
"594","TRUE","c(""Fast Food"", ""Hot Dogs"", ""Restaurants"")","825","-115.173540498093","36.1095156600808","NV","3","average","casual"
"595","TRUE","c(""Bars"", ""Mexican"", ""Music Venues"", ""Arts & Entertainment"", ""Nightlife"", ""Restaurants"")","781","-115.172451867582","36.1110724694461","NV","3","average","casual"
"596","TRUE","c(""Chinese"", ""Restaurants"")","414","-115.2252191","36.1275319","NV","4","average","casual"
"597","TRUE","c(""Cajun/Creole"", ""Restaurants"")","668","-115.1579672","36.1582642","NV","4","average","casual"
"598","TRUE","c(""Gastropubs"", ""American (New)"", ""Restaurants"")","386","-111.927267","33.497828","AZ","4.5","average","casual"
"599","TRUE","c(""Wine Bars"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","468","-111.929223","33.497568","AZ","4","average","casual"
